,object,scale,angle_deg,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17,scattered_re_18,scattered_im_18,scattered_re_19,scattered_im_19,scattered_re_20,scattered_im_20,scattered_re_21,scattered_im_21,scattered_re_22,scattered_im_22,scattered_re_23,scattered_im_23,scattered_re_24,scattered_im_24,scattered_re_25,scattered_im_25,scattered_re_26,scattered_im_26,scattered_re_27,scattered_im_27,scattered_re_28,scattered_im_28,scattered_re_29,scattered_im_29,scattered_re_30,scattered_im_30,scattered_re_31,scattered_im_31,scattered_re_32,scattered_im_32,scattered_re_33,scattered_im_33,scattered_re_34,scattered_im_34,scattered_re_35,scattered_im_35,scattered_re_36,scattered_im_36,scattered_re_37,scattered_im_37,scattered_re_38,scattered_im_38,scattered_re_39,scattered_im_39,scattered_re_40,scattered_im_40,scattered_re_41,scattered_im_41,scattered_re_42,scattered_im_42,scattered_re_43,scattered_im_43,scattered_re_44,scattered_im_44,scattered_re_45,scattered_im_45,scattered_re_46,scattered_im_46,scattered_re_47,scattered_im_47,scattered_re_48,scattered_im_48,scattered_re_49,scattered_im_49
853,hook,397.85352,-30.235891,-1.6596704,0.2743709,0.48950464,0.3848115,-0.5735556,-0.27269685,0.32435885,-0.33686507,0.49409425,1.0278522,-0.10451453,0.634152,0.47643045,-0.27121523,0.312382,-0.2737189,-0.39554638,-0.13383381,-0.66463315,-0.14101774,-0.4167689,0.35498863,0.46988666,0.86980736,0.3704465,-0.2978944,0.4150833,-0.386114,0.6142018,0.52925134,-0.051958043,0.92497003,-0.7660173,0.76865,-0.5381423,0.5913205,-0.16181104,0.4217763,-0.07220502,0.3346051,-0.58855724,-0.3082287,-0.17348123,-0.6027773,0.28975958,-0.39827597,-0.17348187,-0.30986905,-0.100426644,-0.24402772,-0.5112861,-0.09428162,0.12486074,-0.1302939,-0.6192202,0.95648354,0.40168694,1.1964587,-0.2485123,0.532872,-0.49336258,0.36041325,-0.30586594,0.2656795,-0.11637826,-0.68278277,-0.6584037,0.23472719,-0.33726624,-0.26121446,-0.32015184,-1.1095281,0.6562444,-0.7362323,0.69476575,-0.25801316,0.23888116,-0.11425739,-0.09019256,-0.48837572,-0.36639318,0.008843549,-0.64105433,0.524072,-0.45065024,0.24891724,0.17641732,-0.587727,0.38093105,-0.90882117,0.37219903,-0.60948807,0.13815504,-0.23936795,0.46850199,-0.019555435,0.23953931,0.69102854,-0.9332859,0.85484266
854,treasure,430.51608,31.60117,-1.1197344,0.16188627,0.6066367,0.63803446,-0.3116226,-0.39710373,0.28050682,0.38598326,-0.5944716,-0.26452616,-0.86682814,0.1523636,-0.17288819,0.15059777,0.081544474,-0.62973547,-1.1760834,-0.5752432,0.12886137,-0.22722782,-1.006555,0.9849964,0.46575198,-0.15134846,-0.07155069,0.57797295,-0.48778453,-0.91100496,0.5296795,0.4089437,0.3359928,-0.43332827,0.046238337,0.93184394,-0.11331847,-0.43442702,0.8514889,0.45138904,-0.27494377,-0.49776608,0.5164007,-0.61765003,-0.6671011,-0.3068498,0.16668746,0.23349193,1.2311596,0.5372463,-0.61765987,0.011942631,-0.6981366,-0.20690374,-0.6601176,0.47226876,-0.94351864,0.31601927,-0.20833227,0.23585632,-0.5819161,-0.37181824,1.1844311,-0.7802222,-0.6238037,-0.095013924,0.5455938,-0.3429356,0.4759702,-0.80264324,0.05423402,0.6705844,-0.117353395,0.6080283,0.2250342,0.48788702,0.5104542,-0.21286474,0.48634335,0.7912925,0.61927825,-0.2791321,0.11483454,-0.18059988,-0.9718108,0.7000086,-0.046236254,0.43043068,-0.31912848,0.14071576,0.20276654,0.7485611,-0.3213014,0.5576151,-0.30420974,-0.00016515289,0.20007688,-0.27387518,0.118714094,0.45447797,-0.77804804,0.3921252
855,bone,373.17996,18.579142,-1.0715724,0.40907237,0.1950369,0.3432482,-0.08848055,-0.1267092,0.118776664,0.13749106,-0.10265392,-0.17864929,0.22030474,0.19412783,-0.9317019,-0.1677866,-0.29741147,0.86140364,0.28877655,0.13738126,-0.059315737,-0.2825259,0.010954254,0.33492416,-0.25293437,-0.10001872,-0.49485335,0.93408257,0.2733514,0.7800699,-0.49393272,-0.3060899,-0.02325028,0.13996732,0.28074595,-0.6447754,-0.011411156,0.5747381,0.3568151,0.56449795,-0.06981297,0.21715367,-0.1384845,0.6145839,0.21093127,0.27592942,0.25188196,0.10051746,0.11983215,-0.08260617,-0.04797006,-0.38591307,-0.06609268,-0.66790205,0.42701802,0.021028299,0.26069027,-0.45591283,-0.05780683,0.35047427,-0.23616438,0.5756593,0.36745757,-0.2381911,0.4300351,-0.19464967,0.19669892,-0.12391932,-0.5410542,-0.146382,-0.2680876,-0.09946332,-0.6224469,-0.045373544,0.2577999,-0.5425048,0.12654589,0.30646223,0.07620713,-0.02515931,-0.38482955,-0.31172284,0.26426092,0.029098814,-0.4609067,0.2802084,-0.22170888,0.038314264,0.11799363,-0.4447993,0.7145156,-0.56137323,0.39001614,0.12739716,-0.14468226,0.12142209,-0.21797226,0.058781233,-0.25771865,0.28362775,-0.95795226,0.6233918
856,treasure,452.3635,33.409645,-1.1783524,0.22546859,0.6649762,0.527722,-0.3462741,-0.29168656,0.369341,0.16495809,-0.197926,-0.06555005,-0.95704675,0.31487206,-0.41361666,0.38475198,0.5498971,-0.6743941,-0.41541743,-0.20947038,0.3922254,-0.029908666,-0.75352424,0.82985,-1.0026059,-0.020852791,-0.23238628,0.6951837,-0.46931854,-0.12756859,-0.53990006,-0.511854,-0.054636423,0.28258896,0.23110442,0.26823354,0.13967475,0.74401104,0.7369082,-0.53718215,-0.031671774,-0.35803545,-0.23362689,-0.80599004,-0.5462361,0.32626563,0.89262235,-0.26367736,0.6066011,0.08132149,-0.80785763,0.4575594,-0.5103772,0.53810877,-0.35878566,0.6503876,-0.15976775,0.56685644,0.21433161,0.18666857,-1.2963477,-1.1793852,1.0951686,0.0608684,-0.20156223,-0.28034613,-0.5115069,-0.43137458,0.34178203,-0.49488327,-0.07862544,0.60486937,0.7610283,-0.055723544,-0.41640517,-0.5032603,1.1381853,-0.0786525,0.11845878,-0.4490507,0.20046422,-0.47981548,-0.297695,0.6981849,-0.04018689,0.8134785,-0.012779714,0.19660488,-0.05804577,0.38601562,0.5248309,0.64548635,-0.37257782,0.46209803,-0.13884397,-0.014663329,0.15510245,-0.27390596,0.10916257,0.48473665,-0.74582404,0.34627086
857,treasure,450.59055,-7.399933,-0.89102757,0.38348436,0.059016913,0.36668906,0.3962532,-0.3747449,0.052800655,0.39847293,-0.7488933,-0.068339504,1.009705,0.17638558,-0.28021935,0.10767116,-0.10205664,-0.2351322,-0.10326828,0.16292334,-0.4638738,-0.16157226,0.23459019,1.0822128,-0.20110029,-0.029989181,-0.27110338,-0.23793928,-0.8732963,0.16014987,-0.09882396,0.35101843,0.365695,0.53371316,0.6355014,0.33285576,-0.3179505,0.08667288,0.78707415,-0.10564657,-0.6215504,0.5357634,-0.26325914,-0.13532044,-0.7760205,0.39804527,0.32494545,-0.20389126,0.5319878,-0.13930534,-0.07261765,-0.93367654,-0.35031945,-0.20660013,-0.31210738,0.25181395,-0.06552461,0.86742425,-0.3367737,-0.96887916,-0.45795277,-0.47966123,0.7674038,-0.00077728654,0.26720127,0.290247,1.3120998,-0.15329014,0.3015564,-0.14453383,-0.13026293,0.1508185,0.27978775,0.4980893,-0.96857333,0.6177141,0.14316377,0.85862756,0.02345788,0.69577146,-0.91951627,-1.0483366,-0.5216495,-0.0045229364,0.3783774,-0.46850345,-0.555783,1.1597092,0.57009405,-0.029623486,0.37559795,0.2344619,-1.2484004,-0.25943547,-0.71391314,0.60283804,-0.14233209,-0.007424801,0.4540724,0.59628695,-1.0313796,0.25092348
858,hook,394.38318,22.932491,-1.6090227,0.65957814,0.17031266,0.724305,0.20312004,-0.25712192,0.09720061,0.3742419,-0.69860417,0.5138571,-0.38364306,-0.53996354,0.4283377,-0.6849583,0.038224027,-0.21753863,-0.23877658,-0.11575394,-0.0022719144,-0.013330139,0.08361297,-0.32678366,0.18907797,-0.73937154,-0.5748436,0.4201063,-0.6254671,0.78097767,0.15511028,0.5225667,-0.17098324,-0.23593473,-0.31538945,0.59634113,0.2793331,-0.44609225,-0.40702325,0.22623713,0.10578612,0.48867896,-0.28820765,-1.0914109,-0.0492997,-1.0702851,-0.77502537,-0.6808169,-0.43968356,-0.092886515,0.742016,0.0014976949,-0.30579427,-1.1790218,0.13925512,-0.25044668,0.6624328,-0.42188656,0.86904407,-0.45700878,0.6424282,-1.3435055,0.06854394,-0.942071,-0.56291395,-0.23815417,-0.47290838,0.55909103,0.93084973,0.82059014,0.68236035,0.3868857,-0.77193725,-0.07676485,-0.9836606,-0.009781668,-0.012154168,-0.106368184,0.23532581,-1.1969275,-0.40717235,-0.6339455,-0.37626258,-0.22750545,0.08446801,0.8945959,-0.10594379,-0.0075494857,0.29398263,-0.8145019,0.69543594,0.527114,0.82500654,0.4344229,0.36810285,-0.18714266,0.14556716,-0.57503635,0.1383308,0.89675295,-1.5730542,0.9345476
859,treasure,335.89587,6.526158,-1.1661245,0.084967986,0.9349622,0.6701895,-0.86725926,-0.29332405,0.6657202,0.0843227,-0.6163026,-0.00988822,0.25667188,-0.20662943,-0.44345406,-0.60094994,0.11252219,0.506265,0.4051994,0.52733916,0.45961088,-0.096750796,-0.8149819,0.912415,-0.20804356,0.968172,1.0316075,-0.947329,0.8457248,-0.06963312,-0.98207444,-0.7235189,-0.95619655,0.21627314,0.6410131,-0.45872924,0.034698367,0.39642635,-0.89970607,0.22477548,0.03748895,0.15002075,-0.26196095,0.32255504,0.34332538,0.62761605,0.01136067,0.60230094,0.113928884,-1.3870591,-0.25516847,-0.0731033,0.3503915,-0.60638577,1.3424789,-0.15198119,-0.0897019,-0.22432709,-0.30474076,-0.38528466,0.49676284,1.5518523,0.9089366,0.10010914,0.92267215,0.53248674,-0.21497713,0.8165308,-0.6317625,0.2246949,-0.6773482,0.45933673,0.26636866,1.4033102,-0.0217527,-0.55279964,0.118711635,0.3328669,0.4514778,0.052982934,-0.15242751,-0.4469008,-0.53178346,0.77043325,-0.21663254,0.48633572,0.40743855,0.7451873,-0.214877,-0.7986334,-1.4730903,0.31509194,0.6562634,0.17635757,1.3204281,0.8600357,-0.020876694,-0.016066644,0.8603633,0.28259793,-0.9990076,0.5675524
860,hook,368.08673,-10.085246,-1.5972282,0.17962879,0.30452907,0.4867757,-0.28934956,-0.06930916,-0.35028768,-0.6787488,0.68461716,-0.7460322,-0.014276986,-0.18430738,-0.12510528,-0.18512136,-0.484767,-0.65286285,0.6358437,-0.39346948,-0.4756374,0.023546832,-0.385964,-0.6762951,-0.5073999,0.48657706,-0.8550718,0.07054283,0.43448356,-0.26761967,-0.32449841,0.32476568,-0.47751093,-0.52659476,0.329264,-0.047092885,0.29082793,-0.2690346,-0.11363598,-0.7112404,-0.20976265,0.12401327,-0.2894674,-0.5559746,-0.19000426,0.19416787,-0.19193119,0.93129885,0.49393407,-0.13350177,-1.0838313,-0.25718775,-0.6870179,-0.3611226,-0.8816972,-0.12100172,0.3466301,-0.21004662,-0.7492039,-0.26867062,-0.7055519,0.18851839,-0.44624168,-0.6534478,-1.0014126,0.092349105,-0.27583095,1.0408275,0.32989,-0.14296271,0.6016279,-0.013149309,0.9663237,-0.3413896,-0.2894652,0.11096379,-0.099835835,-0.24961674,0.31726855,-0.41654322,1.0763309,0.4481079,0.37866038,0.08161553,-0.36789265,-0.3251559,0.079840645,-0.95217675,-0.35140342,-0.25671476,1.2035394,0.6113724,1.0114307,-0.31782737,-0.13995968,-0.20351218,0.06324256,-0.036654685,0.6563909,0.6966058,-1.3471704,1.0956094
861,hook,282.95248,20.68694,-1.9156251,0.35886955,0.93491334,1.2488953,-1.4793332,-0.58053523,0.541127,-0.2850803,-0.012858751,-0.6507489,-0.0043061953,0.53200316,-1.0275571,-0.71186227,0.19132937,-0.8542921,-0.7827552,-0.033139557,-0.19278121,-1.1968143,-0.032490913,-0.2957343,0.35054934,-0.81739485,-0.5992551,-0.07634863,1.0118676,-0.84300333,-0.04157828,0.18824598,0.31132954,0.97708035,-0.030680295,-0.013441522,-1.2213566,-0.23725082,-0.37426174,-0.35485575,0.10210093,0.3207651,-1.2797186,0.71946216,2.0680718,-0.71119666,-0.651293,-1.1601222,-0.047848746,-0.24405509,0.07717004,0.15817516,-1.9688689,-0.68138385,-0.36811396,-0.4390166,-1.1765193,-0.2691163,-0.3855682,1.4630754,0.5933389,-1.0261105,-0.17211492,-0.22769868,-0.48601222,0.31030184,0.34900373,0.9129048,-0.48724723,-0.39675793,-2.2308815,-0.48938036,0.53004104,-0.34473974,-0.4490098,0.67996716,0.2589451,-1.1359453,-0.5671967,0.1103193,0.017263921,1.1699708,-0.8291641,0.07052321,0.01071315,-0.53207403,0.13562249,-0.11572809,1.9396201,-1.3531603,-0.363957,0.23953345,-0.6994109,-0.3360113,0.93884504,-0.99286276,-0.5692304,-1.2105461,0.9160309,1.0961673,-1.9058177,0.96925765
862,hook,289.58258,0.5330462,-1.6693313,0.22302677,0.71128327,1.1284717,0.19931488,-1.2090098,0.8736613,0.25115052,0.63012356,-0.68264365,-0.26333532,-0.6721744,1.0200427,0.5581596,-0.81237406,0.1011112,-0.5913999,1.036893,-1.0007466,0.5082839,0.74187243,-0.4911548,-0.046983644,0.38531065,-0.47411904,0.12248325,0.6344145,-0.03629399,-1.0917336,-0.9328292,0.7976715,-1.1621736,0.5032188,-0.05238442,0.5600433,-0.28149074,-0.03395467,-0.13837656,0.18245646,-0.5841667,-0.39458215,0.34330642,-0.24751934,-0.1076359,-1.3815501,0.6233052,0.08997605,-0.80752194,-0.26548705,0.07616296,-0.12424782,0.6781926,0.92653066,0.073645376,0.44736925,-1.0767336,-0.5907902,-1.0977329,0.2762726,-0.68771225,-0.27862558,1.5249323,-0.8413556,0.5647971,0.063865356,-0.8294797,-1.4877089,-0.7040421,-1.2869327,-0.49968657,0.0879025,-0.33399698,-0.37266693,-0.71220475,-0.22273898,0.7279163,0.38170084,-1.1798114,-1.4523243,-1.1593313,0.578348,0.65194446,-0.4380489,-0.8961877,-1.2060981,0.70493454,-0.6948097,0.16826311,0.25686172,-0.17925413,-0.69908625,0.8378956,-1.0507112,-0.6649899,-0.6976772,0.5024101,1.3436341,1.1475172,-2.0200052,0.6635341
863,treasure,353.12656,25.968496,-1.1524746,-0.2078772,0.90050006,0.93986315,-0.6345885,-0.33631846,0.31237537,0.19871399,-0.27388158,-0.11832098,-0.72055227,-0.7721312,0.0131958295,0.1553599,-1.2361723,-0.49833047,-0.7496329,0.055497915,0.85693794,-0.5846348,0.14044042,-0.250856,-0.5847709,0.92201596,-0.87663555,-1.0406716,-0.94148135,0.24936844,-0.084044,-0.43444473,-0.089578405,-0.5409007,-0.73554444,1.8662063,0.22680567,-0.8846846,-0.5238928,1.1314237,0.7179344,-0.114638545,-0.449671,0.6996541,1.1507345,0.63529736,-0.1710199,0.011916671,-0.5157108,0.08872078,1.2217925,-1.0004553,-0.36308935,-0.34405598,-0.41264427,-0.31729844,-1.9015579,-0.14190455,-0.21956445,0.31720996,1.0166057,-1.1535194,0.3233562,0.5951205,0.3372202,-0.6726109,0.77414817,0.6705623,0.034887586,-0.23915567,0.33038113,0.6667079,-0.26726747,-1.5925196,-0.6354627,0.2526947,0.6301217,1.1067765,-0.03347959,-0.22610101,0.553192,0.5792074,-0.4993825,0.07157385,-0.15599559,0.8177718,0.40980497,-0.20153692,-0.16096482,-1.1421579,-0.19337639,-0.1380275,-0.49417493,-0.62684107,-0.3970282,-0.65618116,0.13582735,-0.20553829,0.28816664,0.26851314,-0.89470905,0.6686518
864,bone,514.70844,25.858622,-0.9579511,0.61695665,0.08282646,0.23225786,0.2416521,-0.0045562335,-0.20482421,-0.022461085,0.08226306,-0.050557364,0.069569424,-0.022188736,-0.016141491,0.15388937,-0.35340625,0.06620583,-0.10413893,1.2305282,-0.1378601,0.115806706,-0.04921442,-0.68779784,-0.10954215,0.19182888,-0.0073753856,0.24233651,0.26048213,-0.3516586,-0.31121087,-0.21475597,0.42793897,0.025687685,0.28430086,-0.27437556,0.3397129,-0.41000724,0.409995,-0.20008405,-0.0050540743,-0.016604332,-0.22912554,0.057922896,-0.15987398,0.08837807,-0.013534581,0.11296326,0.056169417,0.07994162,0.18654434,-0.11470603,0.3805816,-0.0006346057,0.007682503,0.3244465,0.013239042,0.24002336,-0.0022526388,0.31145245,-0.4130584,-0.6414001,-0.014935205,0.028218174,-0.2636182,0.15390278,-0.027701078,0.27811745,-0.15269653,0.24641612,0.36923623,-0.6018404,0.17734441,-0.26054093,-0.20103842,0.355896,0.16995701,-0.009346503,-0.28875807,-0.27096972,-0.007315503,0.2723402,-0.11950532,-0.03411107,-0.33313942,0.20764713,-0.6646539,0.07366416,-0.6260836,-0.17355579,-0.33198693,-0.19006218,-0.15256464,-0.16767655,-0.13418823,-0.05111307,-0.065971576,0.04420302,-0.19624826,0.07472694,-0.77957636,0.3327445
865,hook,400.5131,-5.8789835,-1.548848,0.34003478,0.12231813,0.48718485,-0.033261728,-0.19698238,-0.15623696,-0.20307174,1.2001059,-0.795171,0.21571153,0.27750158,0.23097633,-0.8177061,0.39317665,-0.086091384,0.16150996,0.45728266,-0.27064958,0.8496918,-0.95964754,-0.3328646,0.05924094,-0.4100939,0.30708882,1.0509179,-0.12909451,0.69310075,0.48777115,0.07250263,0.20117147,0.258394,-0.09818812,0.074544095,-0.28785276,0.4770639,0.18403244,0.39769402,0.76506126,-0.2529736,-0.13302495,0.49112087,0.24292137,0.58405167,0.48020217,0.5699555,-0.22626972,0.29291365,-0.11637358,0.008702625,-0.22591418,0.23936355,1.1717473,0.0035994144,0.122634344,-0.3284592,-1.0088242,-0.068355106,-0.9815143,-0.4153409,-0.88792866,-0.38694736,-0.64523894,0.5889833,0.11782793,0.20146154,0.31993598,0.17324126,0.33976343,0.13891071,-0.013868385,0.12772259,0.34648475,-0.76010484,0.34916717,-0.6899552,0.65362203,0.15291879,0.02894628,-0.2899335,-0.57810277,-0.7604427,0.22723845,-1.0131037,-0.17156112,-0.31900558,0.1078385,0.56104743,1.2347091,-0.6466896,0.39939266,-0.4681286,-0.47025505,-0.03426065,0.38682845,0.0011882181,0.38703552,0.7371062,-1.2823234,1.00064
866,treasure,418.90414,26.16991,-1.1400511,0.14529808,0.6795617,0.68421817,-0.47524574,-0.36410865,0.3596404,0.32831818,-0.7133924,-0.07114661,0.472445,0.16189611,0.7281374,-0.13636345,-0.340145,0.27115506,-0.27204266,0.41850778,0.34194335,-0.396466,-0.06488348,-0.45078355,0.53460455,-0.56924766,0.13265237,0.6007704,0.018990442,-1.0008048,0.82767946,0.67628413,0.016469644,-0.17949648,0.1573961,1.1171634,-0.43776938,-0.68966526,0.694576,0.52258986,-0.7748363,0.26895842,1.0572349,0.46745124,0.3658923,-0.1947022,0.44987965,-0.031349048,0.14699186,-0.32660612,-1.3268983,0.71251714,-0.052423086,-0.14287959,0.9778715,-0.10273214,0.40829784,-0.17766476,1.3605262,0.29077277,0.12883112,0.1978717,0.1550773,0.7820453,-0.7089766,-1.5140569,0.022229912,0.74614066,0.07464398,-0.22954433,0.05503891,-0.5599774,0.3408519,0.026743142,-0.9127699,0.2565041,0.11975329,-0.20687395,0.34716246,0.39746925,-0.2385841,0.22377561,0.33309928,0.6224661,-0.0049771066,-0.28873065,-0.8727776,-0.27576944,0.05759081,-0.13432951,-0.5224971,-0.14803272,-0.8523707,0.3055763,-0.32873905,-0.29305953,0.19774254,-0.26206675,0.14316888,0.4804948,-0.77316916,0.37627017
867,treasure,339.4061,16.755571,-1.0528553,0.038701635,0.46203226,0.7739264,0.075421505,-0.37504095,-0.15661982,-0.13586588,0.25975975,0.4193684,-0.055368964,-0.13375278,-0.9016083,-0.61187094,0.11100128,-0.013561269,-0.6030451,-1.3686604,0.7069241,-0.031822875,-0.45573926,0.7822841,0.09418795,-1.0246235,0.9951674,0.5732699,0.45760176,0.20358303,1.087209,0.52261025,-0.63936883,0.60728145,-1.0371815,0.086586334,1.7035997,0.4510371,-0.37706354,-0.17684394,-0.2816321,-0.8166046,0.93456686,0.3311562,-0.2638744,-0.4334035,0.61688477,-0.8239333,0.9220326,-0.36088982,-0.06768762,-0.9262134,0.33851713,0.818467,-0.7631234,-0.6125504,-0.7280407,-0.6149517,-0.3057882,0.45053038,0.19461198,0.78123206,-0.7356841,0.28240934,0.08128305,1.281376,-0.8959083,-1.1784003,1.4555686,0.78918993,0.44109476,-0.51174,0.8676285,0.6505087,-0.45077702,0.5419655,-0.36656344,0.9719368,-0.21359211,-0.30920523,1.1859596,0.17835103,0.7976999,0.30841547,0.29648972,-1.0863605,-0.10901735,-0.16242051,1.2380713,1.2012498,-0.48882174,-1.3781351,0.016622895,-0.4165156,-0.2554949,-0.8737073,-0.0539431,-0.5767653,0.3532022,0.42182398,-0.83704084,0.49018994
868,hook,385.52133,15.811935,-1.4923211,0.56477207,0.05401844,0.5414097,0.40383878,-0.030952416,-0.23396084,0.9455676,-1.0027461,-0.21875268,0.05924781,-0.60096496,0.032752797,0.20680676,0.014448594,-0.028209638,0.13005067,0.5696986,-0.7104257,0.62763184,-0.68049157,-0.15737563,-0.26707795,-0.27031195,0.3767057,-0.39269987,0.12414855,-0.56970435,-0.050163213,-0.95592684,-0.464442,-0.41771322,0.38202643,0.1982443,0.63658917,0.7321379,0.58638585,0.088898495,0.17996295,0.17258959,0.17473881,-0.97508055,-0.44735813,0.05869594,0.14990866,1.0657855,-0.5118801,0.5750643,0.7149152,0.4429124,0.14380464,-0.08725966,-0.5659352,0.4189984,1.0452647,0.75261664,0.011009782,0.34297642,-0.15195456,0.70070046,-0.1714543,0.725202,0.7479816,0.86430043,0.55669194,0.36123118,0.037990436,-0.61299115,-0.9377941,-0.5980864,-0.5625884,0.19978565,-0.4802957,-0.6656926,-0.53369963,-0.36527288,0.9092406,0.2665387,1.2308503,-0.20703433,0.554517,-0.20683278,-0.17917433,0.21904626,-0.19485168,0.6473455,0.49854568,-0.89401305,0.52191126,0.6206874,0.6615783,0.8212193,0.44677368,0.12510794,0.12494878,-0.58424735,0.37067622,0.9815795,-1.6187239,0.9565522
869,treasure,335.7873,30.15304,-0.7982789,0.0510295,0.47346467,0.47967365,-0.36094373,0.3042001,-0.16812551,-0.6379074,0.32472423,0.5986484,0.6946762,0.12865159,0.063734494,0.22415407,1.09241,1.1437489,-0.5877613,-1.2029425,-0.5887306,-1.2482781,-0.1944277,0.87927884,-0.8427417,-0.069462046,-0.19707753,0.57315975,-0.1283466,-0.4213393,-0.566493,-0.06012394,0.8801309,1.8308762,-0.32540306,-0.78972495,0.67006266,0.67578894,0.11021289,-1.0892607,0.08039867,-0.6501251,-1.2002224,-0.58627236,0.18053623,0.18431692,-0.34166566,-0.86505705,1.4732718,0.7914035,0.19685051,-0.61002254,-0.33461496,-0.21129729,-1.1897104,1.2566733,-0.049678206,0.90375984,-0.3673347,0.22356808,-0.8673683,-0.7914659,0.33814535,-0.53361917,-0.44707623,-0.009664218,-0.38008606,-0.29234236,-1.0692018,-0.06945227,0.65146303,-0.044738688,-0.07473314,0.51221085,-0.3096849,-0.4282372,0.0043710163,-0.55576867,-0.49698612,0.12772092,-0.860647,0.83405906,-0.07081646,-1.0781417,-0.6714512,-0.68583304,0.19058761,0.6661224,1.0740737,0.9238046,-0.13786547,-0.1128168,0.30487028,1.1181532,-0.20087111,0.40818024,-0.20498008,-0.17599788,0.5671627,0.25820026,-1.197771,0.6091589
870,bone,380.83618,18.37867,-1.1066304,0.55172986,0.19555107,0.29587457,-0.07073055,-0.048646748,0.12955377,0.050758485,-0.14305623,-0.11595707,0.25354138,0.14263812,-0.92439157,-0.16544467,-0.5267333,0.76055723,0.24441013,0.25250208,0.17096765,-0.17040569,-0.2983784,0.0042832275,0.12149429,-0.2676567,-0.30995893,-0.88414514,-0.6472565,-0.62473136,0.46837276,0.37196687,0.13482301,-0.12500544,-0.5589385,-0.14322944,0.0958659,0.26375562,0.5540328,0.12435365,0.084097035,0.037757214,-0.47263232,0.31186038,-0.48529884,0.18549378,-0.27368724,0.061055217,0.1461342,0.096257456,0.33086503,0.23708597,-0.054316383,0.3493148,-0.38791162,-0.15323196,-0.042806182,0.4663744,-0.12727721,-0.6837146,-0.32518026,-0.2671641,0.08023013,0.36317158,-0.117380746,0.41566476,0.054744255,0.07958505,-0.010455169,-0.57851213,0.077077836,0.010435016,-0.33911625,-0.5766951,0.09143317,-0.55617213,0.39881063,0.24000143,-0.22034836,0.33863285,-0.37435335,-0.29927486,0.14769052,-0.020874165,0.37570393,0.15563975,0.15801845,-0.07841563,0.17176694,0.13688391,0.16875067,0.9319651,-0.09719032,0.5120683,-0.1753295,-0.025145115,-0.2208477,-0.14160876,-0.3162101,0.10844905,-0.9234963,0.4885766
871,bone,435.02158,9.750714,-0.84579355,0.40840262,-0.26023495,0.046120584,0.21560623,0.098464824,-0.18238443,-0.11770791,-0.003313684,-0.21328866,0.20706402,-0.078818806,-0.47264507,0.20116873,0.49415115,0.013648203,0.7868713,-0.28158054,0.12203381,-0.74797606,-0.24738744,0.15232016,0.39137256,-0.49730057,-0.37140214,0.44102907,-0.027579788,-0.11280152,0.1838191,0.8395185,0.24315229,0.8845608,-0.028734736,-0.2761944,0.038912825,-0.007262425,-0.2564015,-0.33049172,0.6214607,0.6442252,0.13532822,-0.24920097,-0.010947537,-0.20223403,0.10092819,-0.41783637,-0.051450875,-0.49038526,-0.09097745,-0.38806745,-0.053324774,-0.2609767,-0.22280204,-0.14520317,-0.13680844,-0.23728928,0.16988055,-0.23755006,-0.16797595,0.11293028,0.00506119,0.2953042,-0.25255856,0.48121196,-0.32947707,0.24002711,-0.1348856,0.5352818,-0.085032225,-0.40712875,0.18472761,-0.53451896,-0.6652387,0.984945,0.51015186,-0.5242811,0.32955557,-0.054267664,0.2816221,0.07345712,-0.2720519,-0.3769016,-0.23423377,-0.011647752,0.1399955,0.51550436,0.45615736,-0.3295735,0.34861106,-0.021135079,0.3021729,0.14766335,-0.16558057,0.09205048,-0.37793574,0.21343407,-0.4199101,0.50454366,-0.69039065,0.6819265
